Mercedes-Benz G-класс AMG,"$70000, 5831700сом","2013г.,5.5л.,автомат,внедорожник5дв.,бензин,рульслева,170000км",https://im.mashina.kg/tachka/images//a/f/8/af811f0be4bec1e2bf9a806a81ee98c3_240x180.jpg ; https://im.mashina.kg/tachka/images//9/4/6/9469715ae1d471cda242b5753b595f1d_240x180.jpg ; https://im.mashina.kg/tachka/images//4/f/c/4fc3a0704370a369def55ae64b1bb8d9_240x180.jpg ; https://im.mashina.kg/tachka/images//2/0/b/20b08f14643417084820c9f97aba651e_240x180.jpg ; https://im.mashina.kg/tachka/images//8/1/4/814e953b2e780a124ded4c8b3d25ad84_240x180.jpg
Mercedes-Benz E-класс,"$10500, 874755сом","2003г.,3.2л.,автомат,седан,бензин,рульслева,226000км",https://im.mashina.kg/tachka/images//b/0/f/b0f23d70f34056a51e630c46e7fe1f09_240x180.jpg ; https://im.mashina.kg/tachka/images//9/b/e/9be1c29588bdcccd2f539c22ce6f4eaa_240x180.jpg ; https://im.mashina.kg/tachka/images//9/e/d/9ed657716652b2603569a16430df62d9_240x180.jpg ; https://im.mashina.kg/tachka/images//8/b/8/8b84101cde9c91531701353cb7f74276_240x180.jpg ; https://im.mashina.kg/tachka/images//6/8/0/680ccce47892be7ad4761f29a4a0722f_240x180.jpg
Honda Fit,"$6500, 541515сом","2002г.,1.3л.,вариатор,хэтчбек5дв.,бензин,рульсправа",https://im.mashina.kg/tachka/images//8/c/6/8c68227b198785d8165531417748b535_240x180.jpg ; https://im.mashina.kg/tachka/images//0/0/c/00ca910c0d7b82ab7ef3f50d38fb33cc_240x180.jpg ; https://im.mashina.kg/tachka/images//7/2/2/722ccf371d26a76a7e1678714a8e27eb_240x180.jpg ; https://im.mashina.kg/tachka/images//9/0/a/90a8f75748a79bdf89bab411751bfc3d_240x180.jpg ; https://im.mashina.kg/tachka/images//c/3/b/c3b25e82539f3ee17a6ce34f09757226_240x180.jpg
Volkswagen Golf,"$5300, 441543сом","2004г.,2л.,автомат,универсал,бензин,рульсправа,247000км",https://im.mashina.kg/tachka/images//e/8/7/e876952294fc0a24c2b7baac8af5034e_240x180.jpg ; https://im.mashina.kg/tachka/images//c/1/d/c1dd07e22287286a22e8b5499dd3b869_240x180.jpg ; https://im.mashina.kg/tachka/images//e/1/3/e137a13798a2bcd3a8e455ecf77a6316_240x180.jpg ; https://im.mashina.kg/tachka/images//d/f/f/dff275c48ddf67e64b5d7831cdbf200c_240x180.jpg ; https://im.mashina.kg/tachka/images//5/0/1/50152b03ccbe8c2f9ecc76e0f5b6ec73_240x180.jpg
Mercedes-Benz E-класс,"$3841, 320000сом","1994г.,2л.,механика,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//4/2/8/428cf21a4ca8c77e9bc50b5221ad3ac2_240x180.jpg ; https://im.mashina.kg/tachka/images//6/4/4/6447f48e104e81fcc6154f2b9f912619_240x180.jpg ; https://im.mashina.kg/tachka/images//c/9/2/c92b5dcecf25e138aade867b9b2c7335_240x180.jpg ; https://im.mashina.kg/tachka/images//d/b/9/db9a03f758f38b9643890c7af895dfb3_240x180.jpg ; https://im.mashina.kg/tachka/images//6/c/e/6cebd67a5c57ce2c33c7dd51262455ef_240x180.jpg
Mercedes-Benz E-класс,"$14800, 1232988сом","2007г.,3.5л.,автомат,седан,бензин,рульслева,106700км",https://im.mashina.kg/tachka/images//9/d/e/9de47dcd126819aceea92c493388d26b_240x180.jpg ; https://im.mashina.kg/tachka/images//e/f/d/efd04b12ed64e82814ba8f95b41dfca1_240x180.jpg ; https://im.mashina.kg/tachka/images//b/b/2/bb275e9ea5da3a08b428aabd17f3ca13_240x180.jpg ; https://im.mashina.kg/tachka/images//a/5/d/a5dcef6776ed6bf1c2c2e71667e1ad1e_240x180.jpg ; https://im.mashina.kg/tachka/images//e/e/4/ee4abe808e93ce0c20973992cd186949_240x180.jpg
Mercedes-Benz E-класс,"$14800, 1232988сом","2007г.,3.5л.,автомат,седан,бензин,рульслева,106700км",https://im.mashina.kg/tachka/images//9/d/e/9de47dcd126819aceea92c493388d26b_240x180.jpg ; https://im.mashina.kg/tachka/images//e/f/d/efd04b12ed64e82814ba8f95b41dfca1_240x180.jpg ; https://im.mashina.kg/tachka/images//b/b/2/bb275e9ea5da3a08b428aabd17f3ca13_240x180.jpg ; https://im.mashina.kg/tachka/images//a/5/d/a5dcef6776ed6bf1c2c2e71667e1ad1e_240x180.jpg ; https://im.mashina.kg/tachka/images//e/e/4/ee4abe808e93ce0c20973992cd186949_240x180.jpg
Chevrolet Volt,"$11200, 933072сом","2017г.,1.5л.,вариатор,хэтчбек5дв.,гибрид,рульслева,26896км",https://im.mashina.kg/tachka/images//7/7/5/7757ded7847b9d5ebd5609b64a011d99_240x180.jpg ; https://im.mashina.kg/tachka/images//1/f/b/1fb4a72973d7f492d99e4dd4ad72c6f0_240x180.jpg ; https://im.mashina.kg/tachka/images//c/1/8/c182c3596873fd48fd8467562f454f50_240x180.jpg ; https://im.mashina.kg/tachka/images//7/7/6/776c60fba7576d8f508b81f120a67966_240x180.jpg
BMW 5 Серия,"$4321, 360000сом","1996г.,2.8л.,автомат,седан,бензин,рульслева,45000км",https://im.mashina.kg/tachka/images//a/3/a/a3a65a7036085fe1f2e867755f9b473e_240x180.jpg ; https://im.mashina.kg/tachka/images//8/a/0/8a010ff1440af10b9273106e1b69c1e4_240x180.jpg ; https://im.mashina.kg/tachka/images//b/6/8/b68e5ab1df7fbf872328b86954a58836_240x180.jpg ; https://im.mashina.kg/tachka/images//7/0/8/7082caa68d4cb35598c0b2f9d265bd6d_240x180.jpg ; https://im.mashina.kg/tachka/images//0/7/0/070bf7b8ae133a96b42a62db23bafbf4_240x180.jpg
Lexus RX,"$20700, 1724517сом","2010г.,3.5л.,автомат,внедорожник5дв.,бензин,рульслева,161000км",https://im.mashina.kg/tachka/images//3/8/7/38758df05458afb2ff4139f214db2abd_240x180.jpg ; https://im.mashina.kg/tachka/images//9/f/b/9fb0f18adbb2acf643708f5a4bd5b296_240x180.jpg ; https://im.mashina.kg/tachka/images//e/0/3/e03e53566041d168ab56535b6a5b56ea_240x180.jpg ; https://im.mashina.kg/tachka/images//d/f/9/df92b682fd1e2f25949ca20d528bf141_240x180.jpg ; https://im.mashina.kg/tachka/images//6/6/a/66a3f54b4501674a86f0d668f597e0ba_240x180.jpg
Toyota RAV4,"$23900, 1991109сом","2017г.,2.5л.,автомат,внедорожник5дв.,бензин,рульслева,83000км",https://im.mashina.kg/tachka/images//8/a/0/8a041b0884ca747a27640a41407464fd_240x180.jpg ; https://im.mashina.kg/tachka/images//3/3/4/33481b548e822a19f9b5c6cd291b784f_240x180.jpg ; https://im.mashina.kg/tachka/images//e/e/3/ee38fd2e8d35a2ef89de21f4a11ffc1e_240x180.jpg ; https://im.mashina.kg/tachka/images//4/c/1/4c126c1cfd43b82744fac6de61b684ab_240x180.jpg ; https://im.mashina.kg/tachka/images//c/8/b/c8b4ec1fd5ede6b41aa35d8144f42633_240x180.jpg
Honda CR-V,"$20000, 1666200сом","2012г.,2.4л.,автомат,внедорожник5дв.,бензин,рульслева,180000км",https://im.mashina.kg/tachka/images//7/2/c/72c5dcb974a12f0f27a75161dcdb9f03_240x180.jpg ; https://im.mashina.kg/tachka/images//b/b/c/bbc91e277b17e78c2108eef2e277aaf9_240x180.jpg ; https://im.mashina.kg/tachka/images//4/3/d/43d46c7a9cc4af3ae6d61f01bebec969_240x180.jpg ; https://im.mashina.kg/tachka/images//a/a/5/aa5619e67eb3ebc468a82d0252f5724e_240x180.jpg ; https://im.mashina.kg/tachka/images//a/a/e/aae0e4a6dd19d94b0f8abb81da9d7715_240x180.jpg
Mercedes-Benz E-класс,"$7202, 600000сом","2003г.,2.6л.,автомат,седан,бензин,рульслева,190000км",https://im.mashina.kg/tachka/images//e/8/5/e8592ae29ff39d6fcd48da18b93756f8_240x180.jpg ; https://im.mashina.kg/tachka/images//2/7/9/2796b47aaca734c382603c9009bd7138_240x180.jpg ; https://im.mashina.kg/tachka/images//2/2/2/222b924b83973d6a51fdf6d782ffd646_240x180.jpg ; https://im.mashina.kg/tachka/images//3/a/2/3a21c9f26a4e5cad4e1edd0dc8974783_240x180.jpg ; https://im.mashina.kg/tachka/images//3/9/7/397fd0413faf5e3057f8bc5f70df1cb4_240x180.jpg
Daewoo Lanos (Sens),"$3361, 280000сом","1999г.,1.5л.,механика,седан,бензин,рульслева,240000км",https://im.mashina.kg/tachka/images//f/f/a/ffa8adfd355d60e1f14be9f35d0de61e_240x180.jpg ; https://im.mashina.kg/tachka/images//f/c/b/fcb2e2f101e28feb71cf95de0947a97d_240x180.jpg ; https://im.mashina.kg/tachka/images//d/a/f/daf8a3b1561c2297c090550c9b97e027_240x180.jpg
Toyota Camry,"$9500, 791445сом","2004г.,2.4л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//4/9/6/4961e027fc5ae47219020f9de212215d_240x180.jpg ; https://im.mashina.kg/tachka/images//0/0/b/00b7ac6d5e54c7e93aa2bc715176e4ab_240x180.jpg ; https://im.mashina.kg/tachka/images//d/8/5/d8588caac0490aa0bdcf1c29369d6912_240x180.jpg ; https://im.mashina.kg/tachka/images//0/4/a/04a4f41a80581c708d4208be1890290c_240x180.jpg ; https://im.mashina.kg/tachka/images//8/b/6/8b651453ce5cacb550ac911335e491a3_240x180.jpg
Honda CR-V,"$10500, 874755сом","2002г.,2л.,механика,внедорожник5дв.,бензин,рульслева,218480км",https://im.mashina.kg/tachka/images//2/0/2/2024a6e35a77e759273253a0dcff5db7_240x180.jpg ; https://im.mashina.kg/tachka/images//8/6/a/86a1c856304642b9856c1846317fc6ad_240x180.jpg ; https://im.mashina.kg/tachka/images//e/9/6/e96ee4979c4b8c3d9b8c5ffd387b0e9d_240x180.jpg ; https://im.mashina.kg/tachka/images//9/7/2/972cceec32358e24990e2d73b13c5d17_240x180.jpg ; https://im.mashina.kg/tachka/images//b/5/b/b5b96238b7a8f8bfde221921c90c59cd_240x180.jpg
BMW 5 Серия,"$5000, 416550сом","1992г.,2.5л.,механика,седан,бензин,рульслева,200000км",
Honda Fit,"$5402, 450000сом","2002г.,1.3л.,вариатор,хэтчбек5дв.,бензин,рульсправа,289217км",https://im.mashina.kg/tachka/images//f/9/6/f962f9f5f0a51a86cfbd63123a533778_240x180.jpg ; https://im.mashina.kg/tachka/images//3/2/d/32dcf382a1d03fdd1c9d7a6cf3459a6b_240x180.jpg ; https://im.mashina.kg/tachka/images//1/3/4/134be095a972287f297df4376184d771_240x180.jpg ; https://im.mashina.kg/tachka/images//f/f/3/ff325d5de6fd8cd9a16055497852ce0d_240x180.jpg ; https://im.mashina.kg/tachka/images//5/5/3/553538caa0b884f665c1ada7475878b3_240x180.jpg
Volkswagen Jetta,"$10200, 849762сом","2013г.,1.6л.,автомат,седан,бензин,рульслева,175000км",https://im.mashina.kg/tachka/images//9/6/5/965f907ff2ee465b63c1601249257be2_240x180.jpg ; https://im.mashina.kg/tachka/images//a/6/2/a62fc2ae8afbcabadb99a4936392a1e5_240x180.jpg ; https://im.mashina.kg/tachka/images//6/d/b/6db145d81b482a84858bb54df5f60cf9_240x180.jpg ; https://im.mashina.kg/tachka/images//9/8/6/986755692ec5fa58acaff774fc374434_240x180.jpg ; https://im.mashina.kg/tachka/images//c/e/b/ceb7caffb32422e38cd89a98a2988954_240x180.jpg
Lexus GX,"$27500, 2291025сом","2006г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева,133000км",https://im.mashina.kg/tachka/images//c/2/7/c2722affe5f7d91fd9fa4300ee9045eb_240x180.jpg ; https://im.mashina.kg/tachka/images//f/3/7/f37aba59072ffc98394eea985db52cab_240x180.jpg ; https://im.mashina.kg/tachka/images//8/f/0/8f0f1cf30fc89929d89b37b865ca192d_240x180.jpg ; https://im.mashina.kg/tachka/images//e/b/2/eb28f6cdca40aadedd673c00f73253d2_240x180.jpg ; https://im.mashina.kg/tachka/images//2/f/c/2fc16eb36af29a38fb1db22fe2467803_240x180.jpg
Volkswagen Golf,"$4261, 355000сом","1998г.,1.6л.,автомат,хэтчбек5дв.,бензин,рульслева,415000км",https://im.mashina.kg/tachka/images//d/0/3/d03d2d3748012e9e7f84654d8be12c6b_240x180.jpg ; https://im.mashina.kg/tachka/images//7/0/8/7085aca5246475a6716a2b4f0fb4f187_240x180.jpg ; https://im.mashina.kg/tachka/images//8/1/9/81908456710fc60afebb62d51bf49cc0_240x180.jpg ; https://im.mashina.kg/tachka/images//7/e/d/7edda4f43358da21600e63eec43b89e1_240x180.jpg ; https://im.mashina.kg/tachka/images//5/6/a/56a95a77952eab2a0f27c3b55e2c7c42_240x180.jpg
Toyota Avensis,"$6500, 541515сом","2002г.,1.8л.,механика,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//b/b/2/bb2602df8bb359ab92ee663d3d558803_240x180.jpg ; https://im.mashina.kg/tachka/images//a/8/0/a80086a29183cbdc3447bd307b9d5a3e_240x180.jpg ; https://im.mashina.kg/tachka/images//6/e/3/6e3894022c9099ccaf54db2765f1e170_240x180.jpg ; https://im.mashina.kg/tachka/images//a/2/8/a280c846edffa2d79cb51cfa47fafbc2_240x180.jpg ; https://im.mashina.kg/tachka/images//2/e/9/2e9b7484414083207db1eae4a70a1105_240x180.jpg
Toyota Camry,"$11000, 916410сом","2007г.,2.4л.,автомат,седан,бензин,рульслева,159000км",https://im.mashina.kg/tachka/images//a/e/c/aec9ebd29b8064d97ff680d6a1380646_240x180.jpg ; https://im.mashina.kg/tachka/images//5/8/9/589659cab5b9ce6544aa353f7a233bba_240x180.jpg ; https://im.mashina.kg/tachka/images//4/b/0/4b04742e0db50b8f8a2c80d47604f5c6_240x180.jpg ; https://im.mashina.kg/tachka/images//5/e/e/5ee16e7cc4c17a3c5a1085714434175f_240x180.jpg ; https://im.mashina.kg/tachka/images//e/d/5/ed5b0e7a8a06e09d0d2ef7e4a4121804_240x180.jpg
Honda CR-V,"$8200, 683142сом","2001г.,2л.,автомат,внедорожник5дв.,бензин,рульсправа,234000км",https://im.mashina.kg/tachka/images//b/7/7/b777ad23c76d4373dd8268e1bbe834f3_240x180.jpg ; https://im.mashina.kg/tachka/images//4/a/9/4a99bcda544f23140f0a8aa7f7dc8439_240x180.jpg ; https://im.mashina.kg/tachka/images//e/7/f/e7f6f8d28407b2d9339b9e53ba3ca3eb_240x180.jpg ; https://im.mashina.kg/tachka/images//f/1/8/f18d286de9701a79e73f389fcdf45bf4_240x180.jpg ; https://im.mashina.kg/tachka/images//2/7/1/2712b2c9c16ebac279d8f52ff4248cd5_240x180.jpg
Honda Inspire,"$9123, 760000сом","2005г.,3л.,автомат,седан,бензин,рульсправа,245000км",https://im.mashina.kg/tachka/images//9/b/7/9b7f8bbed3822f576c920173ddc2138c_240x180.jpg ; https://im.mashina.kg/tachka/images//7/b/0/7b0945e11e75b7969e46a4a29091df59_240x180.jpg ; https://im.mashina.kg/tachka/images//5/c/3/5c30255cd1dd8feec02e720ea2523de0_240x180.jpg ; https://im.mashina.kg/tachka/images//a/3/a/a3a4a036d18101208fbc6a0c49c9aa25_240x180.jpg ; https://im.mashina.kg/tachka/images//9/e/9/9e98284dc1684531424fdeabc0320373_240x180.jpg
Subaru Impreza,"$11700, 974727сом","2016г.,2л.,вариатор,хэтчбек5дв.,бензин,рульслева,136000км",https://im.mashina.kg/tachka/images//8/c/0/8c0521c345f9e810073d2d93fa4f0753_240x180.jpg ; https://im.mashina.kg/tachka/images//e/e/1/ee1131634e6a62e765420afad7e77626_240x180.jpg ; https://im.mashina.kg/tachka/images//d/4/5/d450b1e3b44ee7c300df91db26b68bd8_240x180.jpg ; https://im.mashina.kg/tachka/images//f/4/e/f4efd87f04bc373c36811aa16a3c6e5a_240x180.jpg ; https://im.mashina.kg/tachka/images//2/0/1/201a284d4c4e1248b33f1534b5fe294b_240x180.jpg
Toyota Avalon,"$21899, 1824406сом","2015г.,2.5л.,вариатор,седан,гибрид,рульслева,98000км",https://im.mashina.kg/tachka/images//c/e/f/cef0996f8904db05b913650f5db8f01b_240x180.jpg ; https://im.mashina.kg/tachka/images//e/6/0/e60f70b368c4810a7d2c246fa698fe36_240x180.jpg ; https://im.mashina.kg/tachka/images//2/c/8/2c84c7986510a1befbd80a90dff1bac2_240x180.jpg ; https://im.mashina.kg/tachka/images//f/d/5/fd58fa17289b2573c07e1490a73ce63a_240x180.jpg ; https://im.mashina.kg/tachka/images//6/a/9/6a9a87eb61324aa9a70f6d4d91981c4e_240x180.jpg
Toyota Camry,"$30900, 2574279сом","2018г.,2.5л.,вариатор,седан,гибрид,рульслева,31000км",https://im.mashina.kg/tachka/images//4/b/5/4b534d2fa4a9173c403e630b49e0911e_240x180.jpg ; https://im.mashina.kg/tachka/images//5/5/9/5590a00f52554677b349245fd399d98a_240x180.jpg ; https://im.mashina.kg/tachka/images//9/8/6/986d8e903fc5435d06d884d7b5f940cd_240x180.jpg ; https://im.mashina.kg/tachka/images//a/a/9/aa985f5efc1bb2d26c20f1347b60da2b_240x180.jpg ; https://im.mashina.kg/tachka/images//c/f/0/cf077393a521096122eddfd9fb64a1f8_240x180.jpg
Mercedes-Benz E-класс,"$9000, 749790сом","1994г.,4.2л.,автомат,седан,бензин,рульслева,263000км",https://im.mashina.kg/tachka/images//b/8/2/b820d3fd2520e1ac3c471ca643d0f835_240x180.jpg ; https://im.mashina.kg/tachka/images//4/2/8/42845db441b4473f06a1de32b7a11d74_240x180.jpg ; https://im.mashina.kg/tachka/images//6/7/e/67e0cacfb5cd2c5b6998f8c6f6e5d07f_240x180.jpg ; https://im.mashina.kg/tachka/images//d/7/4/d749cd519d552f57fddb2fe13295b3cd_240x180.jpg ; https://im.mashina.kg/tachka/images//b/c/2/bc2923f258aaf68f3134eaf0b9e52c8b_240x180.jpg
Nissan Maxima,"$3300, 274923сом","1999г.,2л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//4/5/b/45b63de0ea56ae334eefe907d959fa83_240x180.jpg ; https://im.mashina.kg/tachka/images//1/9/d/19d4e10a9783921654930a21995747b1_240x180.jpg ; https://im.mashina.kg/tachka/images//8/6/3/863c301247ca399b52b88b7cbb56fc27_240x180.jpg ; https://im.mashina.kg/tachka/images//a/1/a/a1afd69c3b21d46e3af80c6beaa0fd65_240x180.jpg ; https://im.mashina.kg/tachka/images//1/b/0/1b0f5174d5c7fa28f0abcd7a703ef6a8_240x180.jpg
Ford Mondeo,"$3800, 316578сом","2002г.,2.5л.,автомат,лифтбек,бензин,рульслева,350000км",https://im.mashina.kg/tachka/images//0/5/8/058794367e2dffa502e5a24e46939d33_240x180.jpg ; https://im.mashina.kg/tachka/images//7/9/4/794788c412ebacab821971e9acf94f1e_240x180.jpg ; https://im.mashina.kg/tachka/images//a/f/8/af8ceacd14f9d0df7fd3a4c9bce98a98_240x180.jpg ; https://im.mashina.kg/tachka/images//d/a/5/da55f652506c63afe6416d31da553cde_240x180.jpg ; https://im.mashina.kg/tachka/images//1/5/1/151dab2e0e6bfcb3cec4c929ab395820_240x180.jpg
Audi 100,"$1644, 137000сом","1989г.,2.4л.,автомат,универсал,бензин,рульслева",https://im.mashina.kg/tachka/images//a/2/2/a223b5244f3963559629be340c2dd980_240x180.jpg ; https://im.mashina.kg/tachka/images//9/0/1/901df4d014145e5c1d9dfc8107a5f907_240x180.jpg ; https://im.mashina.kg/tachka/images//f/8/b/f8b5e8df5dd85a2d9bf28920315bd9dd_240x180.jpg ; https://im.mashina.kg/tachka/images//e/f/0/ef09b86ddc482f2ceeb7e20f1b2ecc85_240x180.jpg ; https://im.mashina.kg/tachka/images//2/7/8/278772c2081e88d1a15c880d93e768cc_240x180.jpg
Toyota Camry,"$10300, 858093сом","2004г.,2.4л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//7/6/9/769497a562ef99c56f5dbff549aea16e_240x180.jpg ; https://im.mashina.kg/tachka/images//8/1/a/81a2dabb63c7b01a7c5a5124f336d330_240x180.jpg ; https://im.mashina.kg/tachka/images//1/9/a/19a97441cb74ce50ef7d5e61f8d893c4_240x180.jpg ; https://im.mashina.kg/tachka/images//e/0/d/e0de4801f91f3a3506cdabbd8ec9c24e_240x180.jpg ; https://im.mashina.kg/tachka/images//7/3/6/7368c63e2883a40cc9fd5227144fc51e_240x180.jpg
Honda Fit Aria,"$5041, 420000сом","2003г.,1.5л.,вариатор,седан,бензин,рульсправа,271505км",https://im.mashina.kg/tachka/images//3/f/9/3f9469b85c719d7a3b16fdb58fa48166_240x180.jpg ; https://im.mashina.kg/tachka/images//a/7/9/a79b52a64c668dc37ad242ba863b79ad_240x180.jpg ; https://im.mashina.kg/tachka/images//1/6/5/16547817a59acab6cabc27bdbe221a4f_240x180.jpg ; https://im.mashina.kg/tachka/images//3/3/0/330aca593a9b4997ba64afcd703dcfb9_240x180.jpg
Audi A8,"$11000, 916410сом","2005г.,4.2л.,автомат,седан,бензин,рульслева,236000км",https://im.mashina.kg/tachka/images//4/f/3/4f3a89aca40a373043b4a4c74f9e8d04_240x180.jpg ; https://im.mashina.kg/tachka/images//9/1/8/918c1d949260f57d44ad8a30915e4744_240x180.jpg ; https://im.mashina.kg/tachka/images//7/2/6/726e5ca93b5e537c4f3ace8e1d88a871_240x180.jpg ; https://im.mashina.kg/tachka/images//0/d/2/0d2c850046e284eb761c33c4f901a934_240x180.jpg ; https://im.mashina.kg/tachka/images//5/7/c/57c278528a2ec1b42bc2faf6d8845701_240x180.jpg
Toyota Camry,"$28300, 2357673сом","2017г.,2.5л.,автомат,седан,бензин,рульслева,37000км",https://im.mashina.kg/tachka/images//0/4/0/0406cbb42114c2d8440b246b4c0775a6_240x180.jpg ; https://im.mashina.kg/tachka/images//f/8/3/f83e2f00f72109ceedf88411b657c3cd_240x180.jpg ; https://im.mashina.kg/tachka/images//8/3/3/83376498763957ff8e27dcdc73624ed3_240x180.jpg ; https://im.mashina.kg/tachka/images//1/b/c/1bc100007ccb546c4bb7870fc7b675b9_240x180.jpg ; https://im.mashina.kg/tachka/images//9/5/d/95dfb4c18c3606a58ce6bcbf2c743274_240x180.jpg
Mercedes-Benz C-класс,"$3841, 320000сом","1994г.,1.8л.,механика,седан,бензин,рульслева,123456км",https://im.mashina.kg/tachka/images//0/e/2/0e2ce6a85308fdb4de55dc522009763f_240x180.jpg ; https://im.mashina.kg/tachka/images//4/8/a/48ade00fc4a68c2c782f35b21bacb0d4_240x180.jpg ; https://im.mashina.kg/tachka/images//e/7/f/e7f25f68f468b235f7aefd2807f97dab_240x180.jpg ; https://im.mashina.kg/tachka/images//1/f/4/1f4c2e947cd0651478027873ec88a24a_240x180.jpg ; https://im.mashina.kg/tachka/images//b/6/a/b6a61891f3132ddc11a42f29128ad817_240x180.jpg
Honda Fit,"$8800, 733128сом","2007г.,1.5л.,автомат,хэтчбек5дв.,бензин,рульслева,110000км",https://im.mashina.kg/tachka/images//8/f/0/8f0e15c92cf2b2752822ed57664fe1fc_240x180.jpg ; https://im.mashina.kg/tachka/images//8/8/6/886dc29f956da5c5569c555b25eaac6e_240x180.jpg ; https://im.mashina.kg/tachka/images//0/8/1/081b925007c84cbffe70eea1fa9cc8ad_240x180.jpg ; https://im.mashina.kg/tachka/images//f/1/a/f1a9152131ed7b5a7ad0edcdc62bef6b_240x180.jpg
Toyota Highlander,"$33500, 2790885сом","2017г.,3.5л.,автомат,внедорожник5дв.,бензин,рульслева,85000км",https://im.mashina.kg/tachka/images//6/b/f/6bf2c0459a857a096bdd20f2b58d1631_240x180.jpg ; https://im.mashina.kg/tachka/images//8/c/6/8c60cf25929db67397ce9ce243bf4c7b_240x180.jpg ; https://im.mashina.kg/tachka/images//5/7/2/572210721796b024c3cb694a61fd0197_240x180.jpg ; https://im.mashina.kg/tachka/images//a/6/f/a6f598fc94c94843317048cc0f2ac236_240x180.jpg ; https://im.mashina.kg/tachka/images//d/0/8/d08218d9799a7abf875db3214f753add_240x180.jpg
